,Post Date,Link,Posts,Number of comments,Number of likes,Image Link,Video(True or False),Interactions,Hashtags,Username,Name,Category,Total Posts,Followers,Following
582,2020 Feb 03 07:30:01,https://www.instagram.com/p/B8GD-C0J1LP/,"Puerto Rico y Colombia muy en alto hoy. Muchas gracias a mi coco Emme, @Shakira, @jbalvin y @badbunnypr. #LatinoGang #GirlPower #LetsGetLoud #BornInTheUSA #ProudAmerican #ProudLatina #ProudWoman #SBLIV #SuperBowlLIV #PepsiHalftime 📷 @lacarba / Getty Images / Wireimage",46318,5672962,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/82884173_114420743332565_1244407876989529767_n.jpg?stp=c0.0.1439.1439a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_9Q2N_Ek4xUAX-3l9Kq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCK3G-DiHG9_wBpwAa0ppO4x0Oz4cbIiBeHfnCYl2UhhQ&oe=64E1846B&_nc_sid=bc0c2c,False,5719280,"LatinoGang, GirlPower, LetsGetLoud, BornInTheUSA, ProudAmerican, ProudLatina, ProudWoman, SBLIV, SuperBowlLIV, PepsiHalftime",jlo,Jennifer Lopez,Artist,752,250638167,1342
583,2020 Feb 03 07:26:00,https://www.instagram.com/p/B8GDc28pffa/,"Thank you to my incredible team for the most epic halftime I could have ever imagined. I love you guys so much! Thank you to @nappytabs @parrisgoebel @swinglatino_cali @dancetownmiami @jlodancers @steviemackey, @kaybismee, @kley_tarcitano, @robzangardi and @marielhaenn. #SBLIV #SuperBowlLIV #PepsiHalftime",32504,3317315,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/83290492_423480138420575_5971370731919063563_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=W7yxj7hN8MAAX-J_ofr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCQ1I5WSsyukVWfyqvBMV8M06SYBPwA7LFrazsVQpdbHA&oe=64DDD51A&_nc_sid=bc0c2c,True,3349819,"SBLIV, SuperBowlLIV, PepsiHalftime",jlo,Jennifer Lopez,Artist,752,250638167,1342
584,2020 Jan 26 16:22:09,https://www.instagram.com/p/B7yaOqapJVL/,☝🏽week out from the #SuperBowl ... can you tell we’re having fun!!??!! 🎸 #SuperBowlLIV ✨,3484,885412,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/81994712_168613051090049_7618714885536283776_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=XxUeiXXKyw4AX83cyjT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfALyO1GOqM05qlLam5nAkPFS8JrSIbKPT2ptgtMWMamYA&oe=64DDF8F8&_nc_sid=bc0c2c,True,888896,"SuperBowl, SuperBowlLIV",jlo,Jennifer Lopez,Artist,752,250638167,1342
585,2020 Jan 25 23:36:24,https://www.instagram.com/p/B7wnaHfJeKi/,@Guess who’s back 🖤✖️🎬#JLOxGUESS @marciano,21203,2612343,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/81356021_2441513849446584_477261089964297071_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4XnUWIY-gF4AX_WMLH2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDUFlcHTShma4OK6x4O5oOoeuaCTj7wccF-AdJE0R2wng&oe=64E177F9&_nc_sid=bc0c2c,False,2633546,JLOxGUESS,jlo,Jennifer Lopez,Artist,752,250638167,1342
586,2020 Jan 07 01:16:47,https://www.instagram.com/p/B6_3yuLJOrF/,BTS @goldenglobes 🖤,2315,667323,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/79934534_455196392037486_7083097553918441350_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=KRVjJguEt1UAX8TUv6Z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC2VmMQeisN7PYWNNpBAF1cVlrSN0Ljv20Vd_IH2nJ35g&oe=64E1664F&_nc_sid=bc0c2c,False,669638,,jlo,Jennifer Lopez,Artist,752,250638167,1342
587,2020 Jan 06 22:14:35,https://www.instagram.com/p/B6_izrUpJNF/,The Hustlers. I love my team. ♥️♥️♥️ @arod @egt239 @alexbrown32 @ladelsanto @chagedorn #KevinHuvane #BennyMedina @chantsmyname @erinpeep @la_schwa26 @lorenescafaria #Hustlersmovie #afterparty,4778,676669,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/80085391_1465512300270489_4740461693760729135_n.jpg?stp=c0.89.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=7tWQStJZ_VYAX_CEfmv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAI6GPLnBHoJLcbXEAvDfqogQe-AmdN6gKlhhqKb10r-w&oe=64DE7044&_nc_sid=bc0c2c,True,681447,"KevinHuvane, BennyMedina, Hustlersmovie, afterparty",jlo,Jennifer Lopez,Artist,752,250638167,1342
588,2020 Jan 06 03:29:43,https://www.instagram.com/p/B69iNhfpmSc/,Thank you to everyone for tonight!!! @arod @egt239 @lorenescafaria @jellybaum @scottbarnes68 @marielhaenn @robzangardi @chrisappleton1 @tombachik I love you all!! ♥️♥️👗♥️ 📷: KEVORK DJANSEZIAN/NBC/GETTY IMAGES,16209,2307268,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/79544191_2560593514024783_5398120199674257792_n.jpg?stp=c0.125.999.999a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SbOaACl2n1MAX_py4-D&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBplhnPK-ldG_XKjdoZayguCSqRyBSMFWw6GKbmu2xFrg&oe=64E08B96&_nc_sid=bc0c2c,False,2323477,,jlo,Jennifer Lopez,Artist,752,250638167,1342
589,2020 Jan 03 19:37:37,https://www.instagram.com/p/B63il8qpO3Y/,Retro Ramona 💚💜🧡 WOW!!! Such an honor to be included in @WMag’s #BestPerformance issue for my role as Ramona. #HustlersMovie 📸: @SaraMoonves,4029,566238,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/79828731_833076367136800_437157419094487529_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=HGGzcdnyAT0AX8NRFA9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCv2a83HAY9WJoaoXnW476F9IkrrAOxZ8_RjNe2kAcX4w&oe=64E16C51&_nc_sid=bc0c2c,False,570267,"BestPerformance, HustlersMovie",jlo,Jennifer Lopez,Artist,752,250638167,1342
590,2019 Dec 23 22:16:34,https://www.instagram.com/p/B6bf682p_TV/,✨ I am so grateful to @LoreneScafaria for putting a spotlight on women throughout the entire process of creating @HustlersMovie. I couldn't be prouder of this film! ❤️ #HustlersMovie,3995,393503,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/78720371_172380707342264_710767637130519038_n.jpg?stp=c0.90.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sJzkKny4x3wAX-Er9fg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBLejGNhxT1UDmjhn9rgJu6LHDIYRNtMjmDaqrxLOl7Aw&oe=64DE40BD&_nc_sid=bc0c2c,True,397498,HustlersMovie,jlo,Jennifer Lopez,Artist,752,250638167,1342
591,2019 Dec 19 23:21:59,https://www.instagram.com/p/B6RUWLRpC2x/,#TBT to some of my favorite movies I’ve been in. 🖤  It’s amazing to think about the incredible people I’ve had the opportunity to work with! ✨✨ #Selena #MaidInManhattan #UTurn #BloodAndWine #ShallWeDance #OutOfSight,13285,1294689,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75448846_444977396194477_610052721903679580_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HuwfMEuc9akAX_PIz1n&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBFpyQSiWMoIffXtjiedV737YG6z0c5dpuzwZQw963D-w&oe=64E1C1DC&_nc_sid=bc0c2c,False,1307974,"TBT, Selena, MaidInManhattan, UTurn, BloodAndWine, ShallWeDance, OutOfSight",jlo,Jennifer Lopez,Artist,752,250638167,1342
592,2019 Dec 13 02:38:33,https://www.instagram.com/p/B5_pRuMpvxM/,#TBT!!! Just some of my faves from this Saturday 🎬 I had such an amazing time hosting!!!!!! It was so hard to keep a straight face with all of these incredible people. 😅❤️🤣 @nbcsnl,7768,841157,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/74878652_125940845182136_1974141126095303542_n.jpg?stp=c172.0.376.376a_dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ZsMl8PzgOJMAX9iWzm5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA7A_RWI_TFxkjHri4Ckqph-lzLv8zSkctejaY81ORP0w&oe=64DE51EC&_nc_sid=bc0c2c,False,848925,TBT,jlo,Jennifer Lopez,Artist,752,250638167,1342
593,2019 Dec 10 13:14:58,https://www.instagram.com/p/B55DuUhpwfo/,I am so so honored to be recognized as one of the 10 Best Actors of the Year by @NYTMag! 🖤 #HustlersMovie #Ramona #NYTmag @jackdavisonphoto #AOScott,3350,427606,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/71511408_179797316538353_21377305168380481_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=aUE8fr6YAiIAX8YqFl9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAxb1MoiZjEB5eCq1I43m5dt4wk030aj-IXu7gmDAYGFA&oe=64E1AEE4&_nc_sid=bc0c2c,False,430956,"HustlersMovie, Ramona, NYTmag, AOScott",jlo,Jennifer Lopez,Artist,752,250638167,1342
594,2019 Dec 08 09:20:53,https://www.instagram.com/p/B5zfDgmpIbE/,"This year has brought many blessings. @nbcsnl, thanks for being one of them. #TheBestIsYetToCome ❤️",13814,1606236,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75572960_671437590354160_594155272658601001_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Y4r4Xh7easwAX8iUBr1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBak-sgz-_agkGIfK2qpac4IAeL9sZail0Zcwx_pGOYrg&oe=64DDFFFE&_nc_sid=bc0c2c,True,1620050,TheBestIsYetToCome,jlo,Jennifer Lopez,Artist,752,250638167,1342
595,2019 Dec 04 15:31:04,https://www.instagram.com/p/B5p2h45AUKM/,"To me, the message of the year is that we’re limitless. Thank you @People for featuring me in the 2019 #PeopleOfTheYear issue! ✨💕 📸: Miller Mobley",5795,835373,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/78725240_147298423237366_510745143601477271_n.jpg?stp=c0.90.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=yp_Bh1Zbx4gAX_SD0lr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDWLW3dnE6KQeasQ5aOVDbaaLJszHZAMsdKGWTzWn9Cmw&oe=64DE4E0A&_nc_sid=bc0c2c,False,841168,PeopleOfTheYear,jlo,Jennifer Lopez,Artist,752,250638167,1342
596,2019 Dec 03 01:29:35,https://www.instagram.com/p/B5lxb2qJ7AD/,Gotham awards....🖤 #hustlersmovie,9910,1396818,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/78979754_153780312630509_2385423100068188612_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=C1YD-QM4q_gAX80mtxz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBvpLZjZy2E9zWgNDqBn7NZvccG4IAIVhyM98DH6HDw8Q&oe=64E13339&_nc_sid=bc0c2c,False,1406728,hustlersmovie,jlo,Jennifer Lopez,Artist,752,250638167,1342
597,2019 Dec 02 21:05:56,https://www.instagram.com/p/B5lTQ2uJVA9/,Getting ready for another day... happy Monday everyone!!! 😘,5373,1090600,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/73414156_2416090135298259_6612962585451442496_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=JCFLsKSpXWAAX_Swwbs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDuQeEIk6FORImDMasD2jwv_9GdlmdgOKRvhztq101dHw&oe=64E0AB27&_nc_sid=bc0c2c,False,1095973,,jlo,Jennifer Lopez,Artist,752,250638167,1342
598,2019 Dec 02 01:30:55,https://www.instagram.com/p/B5jMy0FJitg/,THANK YOU @stxentertainment and Will Ferrell for hosting the @hustlersmovie screening!!!! 💜#hustlersmovie,7015,1300507,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/74990678_160040542050453_1443774461039031349_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=02dlU43IN10AX8muXVB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDTrWVdpKVWVXAryNKsLMn5lcz4ri0Ka5mzRZsq2WqoXA&oe=64E1BC35&_nc_sid=bc0c2c,False,1307522,hustlersmovie,jlo,Jennifer Lopez,Artist,752,250638167,1342
599,2019 Dec 01 21:49:50,https://www.instagram.com/p/B5izfgUgDdh/,Rolling up on New York like... let’s goooo.,14575,2115258,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75225423_155787652362383_6548749986520068559_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=j308ytjEDMoAX9tiprg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC0Ivifin_jPTNE7LjZvoqvNW_JBg12ikcKrnN_FhCDxQ&oe=64E0CB69&_nc_sid=bc0c2c,False,2129833,,jlo,Jennifer Lopez,Artist,752,250638167,1342
600,2019 Nov 26 04:37:52,https://www.instagram.com/p/B5UFawCgsPu/,When Alex leaves me alone to make the Christmas list 🤫❤️ I am so excited to share my new glasses collection with @quayaustralia 🖤 Glasses are a big part of how I express myself 🎁 Excited to be able to share with you guys! Link is in my bio! ✨,10481,2053005,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/70810364_164647014630384_6792564817479450905_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=5t8q7EDvtqYAX8cVJid&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB38OZQEn0RGtHU2rw8NF8mPaUzyoHC3BBZ2n4B3IpDrw&oe=64E0D2BD&_nc_sid=bc0c2c,False,2063486,,jlo,Jennifer Lopez,Artist,752,250638167,1342
601,2019 Nov 26 04:14:59,https://www.instagram.com/p/B5UCYY6AIfh/,Hello Monday! What is everyone doin? ❤️❤️❤️ @chrisappleton1 @scottbarnes68,20396,1729685,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/73546082_165935891278569_6262040830061442164_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=j2vq8FafdMAAX8yJFbo&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDte5qJ5tJxAkn6D-ON1VOH0f-y-6FpCSgmTfVxsDkLdQ&oe=64DE5219&_nc_sid=bc0c2c,True,1750081,,jlo,Jennifer Lopez,Artist,752,250638167,1342
602,2019 Nov 21 23:32:30,https://www.instagram.com/p/B5JPSpWgF3R/,So grateful to the @FilmIndependent #SpiritAwards for the Hustlers nominations. Beyond proud of Lorene and Todd for being recognized for their creative vision. #hustlersmovie💜🎥,2505,289315,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/76965254_200516347642162_3453450526127522001_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Gc8kqMgd838AX9f4xjd&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBqq8a6xpWWCykprYK23FOdnCUweRB11ZaxnH-O-ImZ3A&oe=64E0F801&_nc_sid=bc0c2c,False,291820,"SpiritAwards, hustlersmovie",jlo,Jennifer Lopez,Artist,752,250638167,1342
603,2019 Nov 20 19:56:27,https://www.instagram.com/p/B5GRxZOg2uw/,BTS GQ,4639,704009,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/67184331_1372416742969647_4312284255756291059_n.jpg?stp=c0.179.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8U1PVVKNGn0AX-GwMMA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBJaA6IkIiubYa9gx2r-cesRPn7CBxip3LGPcDc5zHsuQ&oe=64E07573&_nc_sid=bc0c2c,False,708648,,jlo,Jennifer Lopez,Artist,752,250638167,1342
604,2019 Nov 19 15:53:00,https://www.instagram.com/p/B5DRHcggg-G/,Thank you @coach! Exciting things coming soon!!!🖤...#RepostGet ready to be swept away. #JLo is the new face of Coach. More to come in 2020 #CoachxJLo #CoachNY 📸: @benjaminrosser,2924,556679,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/72700029_499147150812370_4413533332908807480_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=B_AGHon1IR8AX_VNGAi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBL1TelK0j6F_dbsXiu_WdPeSJi_AFPXmz1gxnj6FpfWg&oe=64E22B4B&_nc_sid=bc0c2c,False,559603,"RepostGet, JLo, CoachxJLo, CoachNY",jlo,Jennifer Lopez,Artist,752,250638167,1342
605,2019 Nov 18 16:55:50,https://www.instagram.com/p/B5Azg0lAY-W/,"Bronx Bred.🖤On a cover generally graced by men, I am honored to be on the cover of @gq’s Men of the Year issue. Talking #Ramona and #Hustlers, link in my story....⌨️: JESSICA PRESSLER📷: DANIEL JACKSON",3930,620195,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/74660367_403610360544178_7872796225124882995_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=nOftf1oLFooAX9KZvDP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAaQUzLZs3tHzoUw490mgWDc_Q1Ky1xYTVV6Xu6N8DuNA&oe=64E1E019&_nc_sid=bc0c2c,False,624125,"Ramona, Hustlers",jlo,Jennifer Lopez,Artist,752,250638167,1342
606,2019 Nov 15 18:11:27,https://www.instagram.com/p/B45NBzJAn8X/,💙 @hustlersmovie @hollywoodreporter #Ramona,2490,276641,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/72324159_2811054498914409_3467272814106486796_n.jpg?stp=c0.136.490.490a_dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=xPCHYmjHxDIAX9m2gWr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAajjJcMKptktpqWxPDJ2IYB-JPVY0TbxvoWxPDAl7ZNA&oe=64DE0B31&_nc_sid=bc0c2c,True,279131,Ramona,jlo,Jennifer Lopez,Artist,752,250638167,1342
607,2019 Nov 15 00:25:24,https://www.instagram.com/p/B43TpcmAL1b/,Wow!!! All the warm and fuzzy feels 💜💜💜 @hustlersmovie #Ramona #grateful,9017,832735,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75572960_442674956385002_8908978714867418554_n.jpg?stp=c0.90.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=m8gV-xotGwkAX9jCT65&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBxoX5_ji_VTIYsCnjfFKXtiGISnZBP8bGlWP7O-b0sxA&oe=64DE178F&_nc_sid=bc0c2c,True,841752,"Ramona, grateful",jlo,Jennifer Lopez,Artist,752,250638167,1342
608,2019 Nov 13 16:27:34,https://www.instagram.com/p/B4z4TbGgLFE/,#Ramona on #Batman. 🖤🎥 @variety’s #ActorsOnActors w/ Robert Pattinson #hustlersmovie 📸: Art Streiber,6734,1327733,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/76788270_487156845475760_7567895987059357157_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=WuZhMzhLIMMAX9teyi0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBYZLzEeiVAdV-1_fJ00r1WsbTRkMa028FvA5A6TNkCwQ&oe=64E07C84&_nc_sid=bc0c2c,False,1334467,"Ramona, Batman, ActorsOnActors, hustlersmovie",jlo,Jennifer Lopez,Artist,752,250638167,1342
609,2019 Nov 12 04:31:53,https://www.instagram.com/p/B4wBmuFAdVo/,These guys...doing what they do... #fambam,12330,2180028,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/70291800_2384811805117717_9043691775025156332_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=8bfbM0cHRcoAX-30LUD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-Q3y8l8JKnObc3IVQ5AFoACkHZkcLqE5Bel8lZQazjg&oe=64E179E5&_nc_sid=bc0c2c,False,2192358,fambam,jlo,Jennifer Lopez,Artist,752,250638167,1342
610,2019 Nov 11 22:17:38,https://www.instagram.com/p/B4vWxmOA36r/,#puresunshine☀️💕,5944,1727057,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/74841917_184418256017830_4730925028574704983_n.jpg?stp=c0.30.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Po0L59NrLZsAX9AXqEP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAOveZvOSeUqI5UgH63yoGyO6-3ms98QBTymySf6T274Q&oe=64E21C74&_nc_sid=bc0c2c,False,1733001,puresunshine,jlo,Jennifer Lopez,Artist,752,250638167,1342
611,2019 Oct 31 17:46:16,https://www.instagram.com/p/B4SiynSgJGB/,This is amazing!!!! Happy Halloween! 🎃😂💚 Sending you all lots of love on this Halloween!! Have fun and be safe!!,6188,733786,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/72706961_450237668962069_300891095288202143_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=wLz7Q_Rxio8AX850Wqh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXZ4rH-J7LL_hFELy82s6ZFsi1My0rOOHT8ihx0ZbNkg&oe=64DDFCDE&_nc_sid=bc0c2c,True,739974,,jlo,Jennifer Lopez,Artist,752,250638167,1342
612,2019 Oct 30 01:08:05,https://www.instagram.com/p/B4OL8pNAGBG/,#KatValdez reporting for duty. 🎬 #marrymemovie #setselfie,12429,1338517,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75234574_141379993869824_2736074479636360639_n.jpg?stp=c0.174.1389.1389a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sx71C-U6Wl8AX-D0LKI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBuu_NAYQPfJfFzcgLS6FTEpAvGS_ace6pza_8XQEOMZQ&oe=64E22B2A&_nc_sid=bc0c2c,False,1350946,"KatValdez, marrymemovie, setselfie",jlo,Jennifer Lopez,Artist,752,250638167,1342
613,2019 Oct 28 03:46:44,https://www.instagram.com/p/B4JUg4eAHe9/,Tonight 💫 #governorsawards,7046,862692,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75312591_1706784409453916_4458455697949642684_n.jpg?stp=c0.147.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=riaNrwPCA5EAX9C2iXi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDB0hD_GRsXLJ_CFHo1mL5BTvpAQ7Uf23lNg3nBizD-IQ&oe=64E0F173&_nc_sid=bc0c2c,False,869738,governorsawards,jlo,Jennifer Lopez,Artist,752,250638167,1342
614,2019 Oct 27 20:20:10,https://www.instagram.com/p/B4IhaE5g0WX/,Glam on a Sunday morning... #hustlers  @scottbarnes68 @daniellepriano @tombachik @marielhaenn @robzangardi @traceycunningham1,10957,1576220,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/75372335_775824206191666_4972787261265851139_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=r3FrsCooNjQAX9dJkV5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAYFMc7MvI3MeChmmeIp1wzv0ULEU8ZlHSDFmokMIV8Vg&oe=64E22E95&_nc_sid=bc0c2c,False,1587177,hustlers,jlo,Jennifer Lopez,Artist,752,250638167,1342
615,2019 Oct 20 22:55:44,https://www.instagram.com/p/B32qx6-pN15/,Sweaty SoLful Sunday’s... @niyamasol #fallishere,19905,2202476,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/71791498_133123684757556_4593849189324574412_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=1KxGahLAGpIAX8-bWvG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC0mQ1wgP4eHzadRYWwRlEWC9CD_mGkrWq-gniPyupFAA&oe=64E0D519&_nc_sid=bc0c2c,False,2222381,fallishere,jlo,Jennifer Lopez,Artist,752,250638167,1342
